,result,score,target
209,NEGATIVE,0.26146048307418823,He admitted: “I need to learn how to cook and use a washing machine.
210,POSITIVE,0.7518236041069031,Insiders at Chelsea say Palmer is a shy lad for whom a football pitch is much more his comfort zone.
211,NEUTRAL,0.41305726766586304,He has already described this year as “surreal” — even before his call-up into Southgate’s Three Lions squad in place of injured Tottenham midfielder James Maddison.
212,NEUTRAL,0.4367862641811371,"Palmer was a man on a mission during last summer’s Under-21 Euros in Georgia, where he started the tournament as back-up to Noni Madueke, now a team-mate at Chelsea."
213,NEUTRAL,0.5032930374145508,He took Madueke’s spot and was sensational in a 3-0 semi-final win over Israel.
214,POSITIVE,0.714582085609436,Palmer kept his place for their triumph over Spain in the final and is now a shining light for Mauricio Pochettino’s Blues at club level.
215,NEUTRAL,0.6029517650604248,SunSport understands Chelsea will have to give City a small additional payment if Palmer gets on the pitch for the Group C games against either Malta or North Macedonia three days later.
216,POSITIVE,0.7122614979743958,But it will be a modest sum as the total of all the add-ons in the deal was around £2.5m.
217,NEUTRAL,0.6201424598693848,Thrive on his expected Lions debut in this international window and it will not be long before people start questioning if Guardiola let him go on the cheap.
218,POSITIVE,0.8076693415641785,BRITS with loved-ones in Gaza say they are “drowning in sorrow” as Israel’s airstrikes continue.
219,NEGATIVE,0.06380265951156616,Five British Palestinians told a press conference in London that they had lost 86 members of their extended families in all.
220,NEGATIVE,0.0298203956335783,"Mum-of-two Wafaa Shamallakh, 37, said three distant cousins died yesterday in an airstrike."
221,NEGATIVE,0.09664549678564072,"But her worst day of the war was October 8 when her uncle’s family of 10 “were wiped out in a matter of seconds,” including a two-year-old infant Omar."
222,NEGATIVE,0.10415925085544586,Fighting back tears Wafaa said: “What words can I use to describe the sorrow and anguish we are all drowning in?
223,POSITIVE,0.8315948247909546,“We celebrated Omar’s baby shower a few months ago.
224,NEGATIVE,0.09690115600824356,"Accountant Omar Mofeed said 40 members of his family had died including retired female judge Fatima Mokhallai, 75."
225,NEGATIVE,0.09778377413749695,He said she was killed with her husband Najar when a missile hit their home as they slept.
226,NEUTRAL,0.6418249011039734,"Yasmine Ahmed, of Human Rights Watch, condemned Hamas for its October 7 massacre of Jews and demanded the culprits are prosecuted."
227,NEUTRAL,0.49256497621536255,But she accused Israel of “war crimes” over its attacks on Gaza.
228,NEGATIVE,0.2946013808250427,"A FORMER US official claims that a hitman hired by Iran tried to assassinate him for £250,000 in an effort to take out its enemies."
229,NEGATIVE,0.15803824365139008,"John Bolton, former national security adviser, believes Iran tried to pay someone to either kidnap and kill him, potentially on US soil."
230,NEGATIVE,0.0588860958814621,Since the Israel Hamas war broke out following the October 7 attacks by Hamas - tensions between the US and Iran have been rising.
231,NEGATIVE,0.18745407462120056,Almost weekly Iranian-backed rebels have attacked American bases in Syria and Iraq.
232,NEGATIVE,0.2691199481487274,"Now Iran seems to have turned to a different form of proxy fighter; a hired gun, in what Bolton describes as an ""act of war""."
233,NEUTRAL,0.507917046546936,"But Bolton does not appear to be the only target, as the country appears to be hiring hitmen around the world in an effort to intimidate and take out its enemies."
234,NEGATIVE,0.30437564849853516,A video posted online by a channel associated with the Iran Revolutionary Guard vows to kill former US officials like Bolton.
235,POSITIVE,0.7668145895004272,"One of them is former president Donald Trump, as part of a plan to avenge the 2020 assassination of terrorism mastermind Qassem Soleimani."
236,NEUTRAL,0.4972328841686249,The FBI has an arrest warrant out for the Iranian officer who they believe hired the hitman to take out Bolton.
237,NEGATIVE,0.1991160362958908,"The alleged plot would have him travel to Washington DC, corner Bolton in a garage and kill him."
238,NEGATIVE,0.39448752999305725,"Bolton said: ""This was not internet chatter. This was a negotiation to murder an American citizen, a former government official."""
239,NEGATIVE,0.17459377646446228,"While the assassin turned out to be an FBI informant, Bolton still has Secret Service protection stationed outside of him home to protect him from the ongoing threat."
240,NEUTRAL,0.5898513793945312,"The FBI along with other intelligence agencies told CBS 60 minutes that Iran's assassination efforts are become ""more frequent"" and ""bolder""."
241,NEUTRAL,0.4933706820011139,Counter Terror police in Britain have also seen an increase in similar attacks.
242,NEGATIVE,0.06906227767467499,Fifteen kidnapping and assassination attempts have been foiled on UK soil in the last year alone.
243,NEGATIVE,0.29661914706230164,"Head of UK Counter Terrorism Matt Jukes told CBS: ""I have been involved in national security policing for over 20 years. What we've seen in the last 18 months is a real acceleration."""
244,NEUTRAL,0.6574308276176453,"""I think we're always gonna see this collaboration between criminal organisations. We know that this will not always be a direct line from a state organisation to a threat to a potential kidnapping."""
245,NEUTRAL,0.6480528712272644,A foreign intelligence agency shared an intercepted call detailing how Tehran is hiring killers.
246,NEUTRAL,0.5293683409690857,"An Iranian smuggler from Urmia, near the Turkish border, can be heard telling intelligence agents that he was approached by Iran's Revolutionary Guard."
247,POSITIVE,0.7684574127197266,They offered to turn a blind eye to his smuggling crimes if he helped them.
248,NEGATIVE,0.33233314752578735,"The smuggler can be heard saying: ""Their request was that I find people who could work for them. What kind of work?"
249,NEGATIVE,0.20034731924533844,"""'Anything. Like: catching someone for us so they can be beaten up or gotten rid of.'"""
250,NEUTRAL,0.5682610273361206,One such person is alleged drug dealer Mansour Rasouli.
251,NEGATIVE,0.33533284068107605,He reportedly agreed to assassinate three candidates chosen by Iran in exchange for a million dollars.
252,NEUTRAL,0.5126208066940308,"Weeks later he was kidnapped and interrogated, apparently by Israeli intellignece."
253,NEUTRAL,0.46665439009666443,"In his confession tape he identified the targets: ""One is an Israeli at the embassy in Istanbul, Turkey. Another one is an American general in Germany. And one is a journalist in France."""
254,NEGATIVE,0.27718791365623474,ISRAELI forces wiped out a Hamas terror cell in a Gaza hospital as they used patients as human shields to try and escape.
255,NEUTRAL,0.4081147313117981,"The IDF today said troops were fired at by Hamas fighters from the entrance of Al Quds hospital as they ""embedded"" themselves among civilians."
256,NEGATIVE,0.32899126410484314,"Israeli forces returned fire, claiming to have taken out 21 terrorists in the attack."
257,NEUTRAL,0.4683092534542084,"An IDF statement read: ""RPG fire and small arms fire were directed at the soldiers from the direction of the al Quds Hospital in Gaza City."
258,NEGATIVE,0.34847742319107056,"""The shooting was carried out by a terrorist squad that had embedded itself within a group of civilians at the entrance of the hospital."
259,NEGATIVE,0.13158540427684784,"""During the incident, approximately 21 terrorists were killed and there were no casualties to our forces."""
260,NEGATIVE,0.277028888463974,It did not confirm or deny whether any civilians were killed during the fighting.
261,NEUTRAL,0.6131054759025574,Israel claims that as civilians fled the building Hamas militants came out of nearby buildings and his among them in order to attack the Israeli forces.
262,NEGATIVE,0.3417522609233856,"The Al Shifa hospital, the largest in Gaza City, has also come under fire amid IDF war efforts in the Strip and has become a focal point in the war."
263,NEGATIVE,0.03718739002943039,Scores of IDF troops and tanks surrounded the Al Shifa hospital today amid growing fears for the hundreds of civilians trapped inside.
264,NEGATIVE,0.2161296308040619,"Like Al Quds, it has stopped accepting new patients after its fuel has completely run out and patients are struggling without enough food, water or medical supplies."
265,NEUTRAL,0.43782517313957214,"The Israeli military believes terror group Hamas' main command centre is located under the Al Shifa hospital complex and senior leaders of the group are hiding there, using the facility as a shield as they did with Al Quds."
266,NEUTRAL,0.45970743894577026,"The EU condemned Hamas on Sunday for using ""hospitals and civilians as human shields"" in the besieged enclave, but also urged Israel to show ""maximum restraint"" and protect civilians."
267,NEGATIVE,0.2152385711669922,"Dozens of newborn babies who were kept on incubators are trapped in Al Shifa, sharing regular beds without the right neo-natal care as the centre is without fuel and electricity."
268,NEGATIVE,0.050657108426094055,"World Health Organisation (WHO) chief Ghebreyesu said in a Twitter post on Sunday that ""the hospital is not functioning as a hospital anymore""."
269,NEGATIVE,0.06940674036741257,It is not yet known whether the IDF plans to storm the hospital in a ground raid.
270,NEGATIVE,0.2361481636762619,"Surgeon Dr Mokhallalati told Reuters today: ""The tanks are in front of the hospital. We are under full blockade. It’s a totally civilian area."
271,NEGATIVE,0.021364649757742882,"""Only hospital facility, hospital patients, doctors and other civilians staying in the hospital. Someone should stop this."""
272,NEGATIVE,0.043696898967027664,Days ago Israel claimed to have killed a Hamas commander who held a thousand terrified Palestinian civilians hostage inside a children's hospital.
273,NEGATIVE,0.3337607979774475,"And Gaza's Indonesia hospital was hit in an alleged Israel strike days ago as the IDF carried out ""pressure cooker"" bombings."
274,NEGATIVE,0.23550592362880707,But the IDF said it did not target the hospital or any civilians ahead of the explosion.
275,NEGATIVE,0.34787556529045105,Hamas and hospital staff deny the claim that a terror command cell is hidden in tunnels underneath the Al Shifa facility and say the Israeli military is using a pretext to strike it.
276,POSITIVE,0.7160437107086182,"Israel revealed photographs, diagrams and audio recordings to show how Hamas was using the centre to hide a variety of command posts and entry points into the extensive tunnel network under Gaza."
277,POSITIVE,0.7001131772994995,Hamas has a mysterious 311-mile maze of tunnels riddled with traps that sprawl underground in the Strip.
278,NEGATIVE,0.1741604208946228,The IDF claims to have so far destroyed at least 130 tunnel entrances since the war erupted just over a month ago.
279,NEUTRAL,0.5102442502975464,"Hidden up to 100ft below the surface, the entrances are enclosed under the floors of homes, mosques and schools - allowing fighters to move unseen between homes and alleyways within Gaza."
280,NEUTRAL,0.6860793232917786,It is used by the warped group to transport people and goods as well as store rocks and ammunition.
281,NEGATIVE,0.16775727272033691,"According to the IDF, Hamas has lost control of northern Gaza after claiming to have ""divided the enclave"" in two."
282,NEGATIVE,0.3427262306213379,"It continues to hunt down terrorist strongholds in Gaza, including one crucial Hamas cell they captured last week after a bloody ten-hour gunfight."
283,NEGATIVE,0.3431822955608368,Today Israeli forces released footage of an underwater mission where they claim to have recovered weapons left by Hamas following the October 7 onslaught.
284,NEUTRAL,0.6380831599235535,"Firearms, explosives and ammunition were found on the seabed."
285,NEGATIVE,0.383892685174942,"Gaza's Hamas-run health ministry claims over 11,000 people have been killed throughout the bloody conflict but questions have been raised about the accuracy of the fatality figures."
286,NEGATIVE,0.04080115631222725,"Israel says Hamas killed over 1,200 people in their attacks on October 7."
