,result,score,target
226,NEUTRAL,0.4981273412704468,Smoking cigarettes will be banished in Britain for youngsters.
227,NEGATIVE,0.28447526693344116,The PM will mount an historic crackdown on cigarettes by raising the legal age every year until there are no smokers left.
228,NEGATIVE,0.19314032793045044,The new plans mean a 14-year-old today will never legally be sold a cigarette.
229,NEGATIVE,0.2716277539730072,The tough new anti-smoking measures will see the smoking age increased by a year every year to eventually make it illegal for anyone to buy cigarettes.
230,POSITIVE,0.8718233108520508,"The ban will be subject to a ""free vote"" in Parliament, meaning MPs won't be instructed how to vote by party enforcers."
231,NEUTRAL,0.4707839787006378,"But Labour has confirmed its aligned with the Government on the ban, so the new law should fly through Parliament."
232,NEUTRAL,0.5759738683700562,New laws will give the green light to self driving cars and buses.
233,NEUTRAL,0.6123720407485962,Transport Secretary Grant Shapps has said the technology will make our roads safer and boost jobs.
234,NEUTRAL,0.44455400109291077,"It's thought the introduction of the technology will create some 38,000 jobs in Britain and be worth £42billion to the economy."
235,NEUTRAL,0.5354636907577515,The Government has confirmed that £100million was being provided to get the tech and infrastructure up and running.
236,POSITIVE,0.7705355882644653,"Only features such as lane-keeping technology will be legal at first, with greater autonomy that allows the driver to check emails or watch TV coming in 2025."
237,NEGATIVE,0.10075335204601288,It's also hoped that some buses and delivery vehicles will be able to operate without a driver at all by the same year.
238,NEUTRAL,0.41318657994270325,The PM will try to prove he's tough on crime after the King announced a string of measures to keep society's monsters behind bars for longer.
239,NEUTRAL,0.5301070809364319,"The Bill will also make sure vile criminals who commit rape and other serious sexual offences face the full consequences of their actions and spend every day of their sentence behind bars, instead of being eligible for parole half way through."
240,NEUTRAL,0.46630942821502686,Judges will also be given more powers to make sure criminals attend court when their sentences are handed down - so they are forced to hear directly from victims and enable victims' families to have true justice.
241,NEGATIVE,0.13144148886203766,In a major win for Brits everywhere the police will be given new powers to retrieve stolen goods such as iPhones without a warrant.
242,NEGATIVE,0.2987300455570221,Officers won't have to get permission from a judge to raid a property if they have reasonable proof stolen goods are inside.
243,NEGATIVE,0.2816804349422455,The proof burden will include tracking apps such as Find My iPhone.
244,NEGATIVE,0.36257338523864746,The Renters Reform Bill will be carried over from the last Parliamentary session into the new one.
245,NEGATIVE,0.3358239531517029,The long awaited legislation will see hated section 21 no fault evictions eventually banned.
246,NEUTRAL,0.521105170249939,"However, ministers haven't put a time frame on when the ban will actually come into force."
247,NEGATIVE,0.3501502275466919,Other rules will also be introduced to crackdown on bad landords.
248,NEUTRAL,0.6894619464874268,A new Private Renters' Ombudsman will be created to help private renters and landlords settle disputes quickly.
249,POSITIVE,0.7880136370658875,And tenants will be given the right to request a pet in their house.
250,NEUTRAL,0.5780871510505676,Landlords will have to consider any request and won't be able to refuse it without a good reason.
251,NEUTRAL,0.5871991515159607,"In a major move to create distance between himself and Sir Keir, the PM will introduce a new law to boost the production of gas in Britain."
252,NEUTRAL,0.5900028347969055,Big oil companies will be able to make yearly bids for licenses to drill in the North Sea.
253,NEUTRAL,0.45177125930786133,The policy is designed to bring down prices and ensure Brits aren't dependent on foreign tyrants such as Mad Vlad Putin to provide vital gas and electricity.
254,POSITIVE,0.8174887895584106,The King today confirmed that his Government is going ahead with plans to create a new body to oversee the beautiful game.
255,POSITIVE,0.9314107894897461,"The move, recommended by the fan-led review which was fronted by former sports minister Tracey Crouch, has cross-party support."
256,NEUTRAL,0.41475072503089905,"The Bill required to create the regulator - equivalent to Ofwat, which oversees the water industry - could be introduced before the end of the year."
257,NEUTRAL,0.46652597188949585,"But it will take some time for the legislation to be debated and passed. It is expected that only a framework will be in place in time for the start of next season, with the full regulatory body unlikely to start operating with full powers before 2025-26."
258,POSITIVE,0.806135892868042,"The Premier League, EFL and Football Association have all, with differing levels of commitment, resisted independent regulation."
259,NEUTRAL,0.44022420048713684,But scandals such as the financial management at League One Reading have only strengthened the case that football is incapable of running itself properly.
260,POSITIVE,0.9459533095359802,OVER the years comedian John Bishop has become a much-loved British star.
261,POSITIVE,0.9241198897361755,"With an army of fans, he has enjoyed a successful career as a stand-up comic, and is also an in-demand actor."
262,POSITIVE,0.9259405136108398,Who is John Bishop?
263,POSITIVE,0.7752056121826172,"John Joseph Bishop was born on November 30, 1966, in Liverpool."
264,NEUTRAL,0.669803261756897,"He is an English comedian, presenter and actor, who has starred in many high profile TV shows, including Doctor Who."
265,NEUTRAL,0.6818577647209167,John is a keen footballer and played for non-league teams Hyde and Southport.
266,NEUTRAL,0.6978011131286621,The comedian can often be found going on tour with his stand-up act.
267,POSITIVE,0.8897306323051453,How did John Bishop become famous?
268,NEUTRAL,0.6562844514846802,John worked as a pharmaceutical rep prior to becoming a stand-up comedian in 2000.
269,POSITIVE,0.8532171249389648,His television debut came on Irish comedy show The Panel.
270,POSITIVE,0.893032431602478,He then won the role of Rob Fitch in E4 teen drama Skins for seasons three and four.
271,POSITIVE,0.7844433188438416,What TV shows has John Bishop been on?
272,POSITIVE,0.917387843132019,"The comedian has had his own shows include John Bishop's Britain, John Bishop's Only Joking and The John Bishop Show."
273,POSITIVE,0.7343177795410156,POT LUCK Gordon Ramsay's rise from council estate to £610m that 6 kids 'won't see penny of'
274,NEUTRAL,0.4783417880535126,He is also a regular panellist on Have I Got News For You and League Of Their Own.
275,POSITIVE,0.7992461919784546,"John Bishop: In Conversation With... is John's talk show, which premiered in September 2016."
276,POSITIVE,0.9448531270027161,"Broadcast on W, the TV channel formerly known as Watch, the first set of episodes saw the comedian interview the likes of James Corden, Charlotte Church and Lenny Henry."
277,POSITIVE,0.766842246055603,John has also starred as Dan Lewis in Doctor Who.
278,POSITIVE,0.8789207935333252,In October 2022 he was a guest judge on ITV's Masked Dancer.
279,POSITIVE,0.852131187915802,John has hosted a podcast called Three Little Words with fellow actor Tony Pitts since 2020.
280,POSITIVE,0.8026137948036194,Is John Bishop married?
281,POSITIVE,0.9542563557624817,John is happily married to his wife Melanie Bishop.
282,NEUTRAL,0.45189470052719116,"The pair split in 2000 for 18 months, which is when John started his comedy career."
283,NEUTRAL,0.6276816725730896,They reunited after she turned up to one of his gigs and heard him telling jokes about her.
284,POSITIVE,0.7963045239448547,"The pair have three sons: Joe (born 1994), Luke (born 1996), and Daniel (born 1998)."
285,POSITIVE,0.7947360873222351,"John has a family home based in Northwich, Cheshire."
286,POSITIVE,0.979548454284668,"In May 2018, John revealed he is ""massively proud"" of his sons."
287,NEUTRAL,0.47192254662513733,"He said in his acceptance speech for the Celebrity Ally Award at the British LGBT Awards: ""Like all parents we have problems with them."
288,NEGATIVE,0.3677859902381897,"""One of my sons has a tattoo on his ankle that was meant to be Africa but looks like Australia, one of my sons mumbles and one of my sons is a gay man."""
289,POSITIVE,0.8600360751152039,Who is Joe Bishop?
290,POSITIVE,0.9208111763000488,Joe Bishop is John's eldest son.
291,NEGATIVE,0.3741297721862793,"When he was 15, Joe was diagnosed with an autoimmune condition that has led to the deterioration of his hearing and progressive deafness."
292,NEUTRAL,0.464122474193573,"The father and son duo appeared in a documentary together, John & Joe Bishop: Life After Deaf."
293,NEGATIVE,0.20528028905391693,ALL 18 victims killed in the Lewiston mass shooting have been named as new information about suspected gunman Robert Card continues to emerge.
294,NEGATIVE,0.047724924981594086,"The twisted life of US Army Reservist and fugitive Card, 40, is coming to light as families in Lewiston, Maine mourn the loss of tragically young victims."
295,NEGATIVE,0.08697697520256042,"The massive manhunt for Card is nearing 48 hours, but police have rescinded their shelter-in-place order even as the search continues."
296,NEUTRAL,0.5552442669868469,"The Maine Department of Inland Fisheries and Wildlife is prohibiting all hunting in the towns of Bowdoin, Lewiston, Lisbon, and Monmouth beginning October 28 at 12:01 am."
297,NEUTRAL,0.5787245035171509,"Eerie details on the suspect have come to light as it was revealed he stayed in a mental health facility this summer after hearing voices in his head, Maine state police said."
298,NEGATIVE,0.3949420154094696,"Now, sources say he also ""interacted with conspiratorial content"" online that included concerns over a financial crisis, LGBT issues, and gun rights, ABC News reports."
299,NEUTRAL,0.4955158233642578,"According to sources close to the matter, Card liked content on social media that involved the classified documents found at President Joe Biden's homes, conspiracies over the Covid-19 pandemic, and calls for the IRS to be abolished."
300,NEGATIVE,0.3957398235797882,"Card also interacted with commentaries claiming that Democrats interfered with the results of the 2020 presidential election, sources said."
301,NEGATIVE,0.3670021593570709,"The bombshell report comes after police found a cell phone and note after raiding Card's home, but did not explain what the note said."
302,NEUTRAL,0.6928405165672302,Card's family acknowledged his stay in a mental health facility this summer but told the media that this was out of the ordinary for him.
303,NEGATIVE,0.3842841684818268,"“This is something that was an acute episode. This is not who he is,” his sister-in-law Katie O’Neill told CNN."
304,NEUTRAL,0.5230160355567932,O'Neill also speculated that he could have been looking for his ex when he went on an alleged shooting rampage.
305,NEGATIVE,0.37497246265411377,Victims who were inside Just-In-Time Recreation bowling alley and Schemengees Bar and Grille have all been named as the small community reckons with Wednesday's events.
306,NEGATIVE,0.39347150921821594,"Two of the victims were a 14-year-old boy Aaron Young and his father Bill who were bowling together as part of a league, family members told Reuters."
307,NEUTRAL,0.6153187155723572,It was youth night at the alley when the gunman burst in with an AR-15-style rifle fitted with a scope and multiple magazines and opened fire.
308,NEUTRAL,0.5715287327766418,"The family then tracked his cellphone and located it at the bowling alley, Bill's cousin Kim McConville told NBC News."
309,NEGATIVE,0.07844752818346024,"""They're just innocent people out for a night of bowling,"" the heartbroken family member said."
310,POSITIVE,0.8783347606658936,"""This was a children's event. Who expects a shooter to go into a children's event?"""
311,NEGATIVE,0.1312859207391739,"Also in the alley was 73-year-old bowling instructor Bob Violette, who died valiantly defending children from the gunman, his family said."
312,POSITIVE,0.8362598419189453,"""He loved those kids, all of them,"" his daughter-in-law Cassandra told The Sun Journal."
313,NEUTRAL,0.4270057678222656,"When the suspect entered the bar, he was also met with the heroic efforts of manager Joseph Walker who grabbed a chef's knife and sprinted at him to try and stop the madness, his father told NBC News."
314,NEGATIVE,0.3716032803058624,But he was shot twice before he could ever get close.
315,POSITIVE,0.9155712723731995,"""Joe was a great, great son, loving husband,"" Leroy, Walker's dad, said."
316,NEUTRAL,0.6092808246612549,"""He had two grandchildren and a stepson living at home with him."
317,NEGATIVE,0.050784606486558914,"""A hell of a loss for the community - It's still a nightmare."""
318,POSITIVE,0.9128784537315369,"Other named victims include Rob Morin, a local resident who was described as upbeat and kind, and Tricia Asselin, a 53-year-old part-time employee at Just-In-Time."
319,NEGATIVE,0.13501480221748352,"It's believed that Asselin was killed trying to run to the phone and call 911, which her mourning friends say comes as no surprise."
320,POSITIVE,0.7757060527801514,"""She would've put herself in harm's way to help others,"" her friend Sarah Proulx exclusively told The U.S. Sun."
321,NEGATIVE,0.11427848041057587,"Two other victims are Steven Vozzella and Bill Bracket, who were both part of a crew of deaf people playing cornhole at the bar, ABC News reports."
322,NEUTRAL,0.656707763671875,Seven victims - one female and six males - were found at the bowling alley.
323,NEGATIVE,0.08425621688365936,Another eight victims were found dead at Schemengees Bar and Grille - seven male victims inside the building and one male outside.
324,NEGATIVE,0.14480137825012207,"Three more people died at local hospitals, Maine State Police Colonel William G. Ross said."
325,NEGATIVE,0.23754176497459412,"Card's vehicle was found on the Kennebec River in Lisbon where he may have escaped on his 15-foot boat, police said."
326,NEUTRAL,0.5368371605873108,"Search crews have started to swarm the area, and divers started searching through the waters on Friday morning."
327,NEUTRAL,0.5646135210990906,"Lewiston is the second-largest city in Maine, but still only has a population of around 28,000 people."
328,NEUTRAL,0.4101579487323761,"The US Army's public affairs office at the Pentagon confirmed that Card was a sergeant first class in the Army Reserve and trained as a petroleum supply specialist, which involves shipping and storing fuel for military vehicles and aircraft."
329,POSITIVE,0.7360035181045532,He enlisted in December 2002 and has no combat deployments.
330,NEGATIVE,0.3036906123161316,"HARRY MAGUIRE has sparked a backlash for claiming England boo-boys are not ""proper fans""."
331,NEUTRAL,0.49921053647994995,The Manchester United defender has previously been targeted.
332,NEUTRAL,0.6440699696540833,And Jordan Henderson was jeered in the games against Australia and Italy for his Saudi Arabia move.
333,NEGATIVE,0.24595297873020172,"Maguire, 30, said: ""Proper England fans don’t boo players."
334,NEGATIVE,0.32217133045196533,"""Don’t boo players who dedicate their life to play and do everything they can to make this country have good memories and special moments for them and the fans and their families."
335,POSITIVE,0.8147515654563904,"""I know a lot of top, top England fans and I know the England fans who have been with me ever since my debut."
336,POSITIVE,0.9382032155990601,"""They’re right behind me and they’re right behind Jordan as well. You heard a lot of cheers and yes, a few jeers, but they aren’t England fans."""
337,POSITIVE,0.7728496789932251,But England’s LGBT+ supporters’ group says Henderson should not be surprised by the boos.
338,NEGATIVE,0.11624884605407715,"Henderson had been a strong backer of the LGBT+ community but then moved to Saudi Arabia, a country where homosexuality is illegal and there are poor human rights."
339,POSITIVE,0.9195390343666077,"A spokesman for Three Lions Pride said: ""To say fans who follow this team loyally home and away, and at great personal expense, are not ‘proper’ fans gatekeeps the game."
340,NEGATIVE,0.09001131355762482,TOUCHING TRIBUTE Bobby Charlton's grandson melts hearts with stories of beloved 'grandpa'
341,POSITIVE,0.9787490963935852,"""Gatekeeping football to what a player believes makes a ‘proper’ fan harks back to a time where LGBT+ fans weren’t welcome and excludes people from the beautiful game."
342,NEUTRAL,0.45151039958000183,"""Fans are the soul of the game — without us there is no atmosphere."
343,NEGATIVE,0.25235867500305176,"""Booing is never something that fans wish to do to their own team but it is indicative of the strength of feeling around this issue and Henderson’s choices."
344,NEUTRAL,0.6787959933280945,"""It is clear that it is not just LGBT+ fans who think that he is a Saudi sell-out."
345,POSITIVE,0.7436066269874573,"""How else would Maguire like fans to register their distaste?"""
346,NEUTRAL,0.42070484161376953,"Meanwhile, one fan wrote on X, formerly Twitter: ""Oi, Harry Maguire, chill out, mate. It's football, not high tea with the Queen. Some fans boo, get over it."""
347,POSITIVE,0.9097167253494263,"Another supporter also added: ""If you expect all the praise and admiration when things are going well, then expect the proportionate criticism and ridicule when they aren’t."
348,NEGATIVE,0.34244489669799805,"""His performances haven’t proved anyone wrong this season."""
349,NEUTRAL,0.6445985436439514,A LITTLE-known fund is offering up to £500 to help those fleeing domestic violence.
350,NEUTRAL,0.6018782258033752,"TSB's ""flee fund"" offers existing TSB customers up to £500 to escape an abusive situation, with £356 being provided on average so far."
351,NEUTRAL,0.4699913561344147,"Domestic abuse is a pattern of controlling and abusive behaviour, which can include physical, emotional, sexual and financial abuse."
352,NEUTRAL,0.5179564952850342,"The bank introduced the scheme in December 2022, with TSB branch staff also receiving specialist training to spot signs of domestic abuse and to help survivors."
353,NEGATIVE,0.38908064365386963,"TSB said that 136 people have accessed its fund in 10 months since launch, with 48 of them, or roughly 35%, having one or more children."
354,NEGATIVE,0.3368927538394928,"The fund is there to assist people with the cost of essentials such as travel, clothing and toiletries and victims can ask for help in a branch and over the phone."
355,NEUTRAL,0.6736970543861389,YOU'RE KIDDING British Gas makes ANOTHER payment method change - dubbed 'perverse'
356,NEGATIVE,0.3039360046386719,"To prevent abuse from reaching bank customers, the bank also blocks abusive and threatening terms from being sent to payees."
357,NEUTRAL,0.4870288372039795,TSB is also now extending the scheme to staff affected by domestic abuse.
358,NEGATIVE,0.22433353960514069,The bank's Colleague Flee Fund provides financial support to assist individuals with the cost of essentials that may be barriers to leaving an abusive relationship.
359,NEUTRAL,0.6797873377799988,"To access the fund, staff can speak in confidence to their manager or HR, as well as by visiting a TSB branch."
360,NEUTRAL,0.4131355881690979,"Katie Osiadacz, head of responsible business at TSB, said: ""We have seen first-hand the impact our Emergency Flee Fund plays in helping survivors of domestic abuse take urgent action to escape their abusive and dangerous situation."""
361,NEGATIVE,0.20161451399326324,"Farah Nazeer, Women's Aid chief executive said: ""Emergency funds are desperately needed by those seeking to leave their abusers, especially now, given the additional challenges presented by the cost-of-living crisis."
362,NEGATIVE,0.29015082120895386,"""Through our work with survivors, we constantly hear about the economic barriers preventing them from fleeing their abusers."
363,NEUTRAL,0.434417188167572,"""Women and their children are often faced with insecurity – they either face homelessness or must rely on the circumstances of family and friends to be able to put them up for short periods of time."""
364,NEUTRAL,0.5493704676628113,"The update comes months after Home Secretary Suella Braverman announced a £300,000 pot in a pilot scheme to help women in England and Wales."
365,POSITIVE,0.9020617008209229,"The fund was set up following a Sun campaign, and Spice Girl Mel B hailed it a life-saver at the time."
366,NEUTRAL,0.4566607177257538,Abuse survivors were able to apply for up to £500 in cash or voucher payments through the charity Women’s Aid.
367,NEUTRAL,0.4448164701461792,"However, this funding has now run out and Sun Money is calling for the scheme to be renewed."
368,NEGATIVE,0.3254588842391968,Ministers hope that the fund will be extended by the government when the pot runs dry.
369,NEUTRAL,0.5307696461677551,What other support and advice is available?
370,POSITIVE,0.7981019616127014,"If you're not sure whether you're actually being abused, you can call the National Domestic Violence Helpline."
371,NEUTRAL,0.5452879667282104,"This is available on 0808 2000 247 in England, 0808 801 0800 in Wales, 0800 027 1234 in Scotland and 0808 802 1414 in Northern Ireland."
372,NEUTRAL,0.6759791374206543,There's also the National LGBT and Domestic Abuse helpline on 0800 999 5428.
373,POSITIVE,0.7361634373664856,"The Men’s Advice Line, for male domestic abuse survivors, can also be reached on 0808 801 0327 and is run by Respect."
374,POSITIVE,0.770550549030304,"Boris Johnson launched a scheme back in 2021, where victims ""Ask for Ani"" - meaning 'Action Needed Immediately'."
375,NEUTRAL,0.6046705842018127,It's is a codeword scheme that enables victims of domestic abuse to discreetly ask for immediate help in participating pharmacies and Jobcentres (Jobs and Benefits Offices in Northern Ireland).
376,POSITIVE,0.8765228986740112,"Over 5,000 pharmacies, including Boots, Lloyds and community pharmacies, are now enrolled in the scheme."
377,NEUTRAL,0.6496343016624451,"Of course, if you find yourself in an emergency, you should always call the police on 999."
378,POSITIVE,0.8301603198051453,"BIG Brother's Paul has come under fire after the housemates discussed the idea of ""Straight Pride""."
379,NEGATIVE,0.14218533039093018,"The row kicked off after a chat between Paul, Matty and Olivia on the ITV show's overnight live stream."
380,POSITIVE,0.7092615365982056,Viewers were quick to flock to social media to slam Paul's comments about the pressure he felt as a 'straight male' in a discussion with housemate Matty.
381,NEUTRAL,0.6438411474227905,"Whilst the clip wasn't included in the main show, fans debated the conversation on X, previously known as Twitter, Reddit and online forums."
382,NEUTRAL,0.5949445366859436,"One wrote: ""At first I thought there might be a strong age divide this series, but anyone watching live feed might’ve heard Paul and Olivia moaning about the lack of “straight pride” and arguing that it’s harder to be straight nowadays?"
383,NEGATIVE,0.3162420094013214,"""I can’t help but wonder if we’ll hear more of their (awful) opinions as the series progresses… and whether there may be potential clashes with LGBT+ housemates?"""
384,POSITIVE,0.7452600002288818,"A second wrote: ""Why aren't they showing Paul asking about straight pride?"""
385,POSITIVE,0.843721330165863,"A third questioned: ""They gonna show Paul expressing his straight pride or keep that bit out I wonder?"""
386,NEGATIVE,0.3320763111114502,Another felt that Paul's comments will lead him to be evicted from the show.
387,NEUTRAL,0.5305940508842468,"They said: ""Surely Paul will be up this time. I saw tweets about him going on about straight Pride."""
388,NEUTRAL,0.4151483178138733,A spokesperson for ITV denied that Paul called for 'straight Pride week' saying his comments were part of a wider discussion with Matty.
389,NEUTRAL,0.5502271056175232,Paul hails from Liverpool and is a 23-year-old security officer.
390,POSITIVE,0.8164951205253601,"He described himself as ""extroverted to say the least"" and a ""bit nuts""."
391,NEGATIVE,0.29063233733177185,"Asked why he signed up for the show, Paul said: ""We'll see about that one, I'm a scouser so we'll see!"
392,NEUTRAL,0.6080753207206726,"""I just always watched it with my mum and everyone said I should apply, so I did and now I’m here."""
393,NEUTRAL,0.5496246814727783,The backlash against Paul's comments comes as evicted housemate Farida Khalifa has exposed a growing connection between him and Olivia.
394,NEUTRAL,0.6113759279251099,"In a chat on Big Brother's Late & Live on ITV2, Farida revealed that there is obvious chemistry between the two."
395,POSITIVE,0.885057806968689,"She was asked by the show's host, Will Best, whether she saw any ""couples forming"", where he then suggested Olivia and Paul."
396,NEGATIVE,0.18470972776412964,"Farida agreed and went on to say: ""You can feel the chemistry between them."
397,POSITIVE,0.8630203008651733,"""They are playful. Flirty. Definitely, that is going to develop."""
