,result,score,target
160,NEUTRAL,0.48698264360427856,"Bannon shares his disdain for Mike Lindell, one of the more pathetic characters in Trump’s orbit. The MyPillow guy and a passel of so-called “prophets” mistakenly claimed Trump would be “reinstated” as president during Joe Biden’s first term. Lindell boasted of holding receipts but never delivered. Bannon played along, until he didn’t."
161,NEUTRAL,0.5934800505638123,"Like Lindell – like Trump – Bannon faces legal woes. He awaits sentencing for contempt of Congress and is set to stand trial in 2024 in New York on felony fraud and conspiracy charges. Elsewhere, Karl reminds the reader of Trump’s fondness for defamation and disdain for the truth. In last year’s Georgia US Senate race, for example, he repeatedly counseled Herschel Walker, a protege and one-time college football and NFL star, to falsely label the Rev Raphael Warnock, the incumbent Democratic senator, as a “child molester”."
162,NEGATIVE,0.3334667980670929,"“But I got no evidence of that,” Walker pushed back."
163,POSITIVE,0.7089669108390808,Trump was undeterred.
164,NEUTRAL,0.5792835354804993,"Before election day, Walker, who had a documented history of domestic violence, punted on Trump’s advice. The runoff was different. Walker let loose with the garbage furnished by Trump."
165,NEUTRAL,0.6628397107124329,It was a lie. Warnock eked out a narrow win.
166,NEGATIVE,0.22605250775814056,"This year, a Manhattan jury found Trump defamed and physically abused the writer E Jean Carroll, who said he attacked her in a department store dressing room in the mid-1990s. Next year, just as the Republican primary gets under way, he will face a second civil suit in the matter."
167,POSITIVE,0.7033950686454773,Karl is anguished by the havoc Trump has wrought.
168,POSITIVE,0.7238138914108276,"And yet, in five of six electoral battlegrounds, Trump leads Biden in polls. The public views the US president as too old and Kamala Harris, his vice-president, as a lightweight."
169,POSITIVE,0.7273299694061279,Trump vows to weaponize the justice department and the FBI. He embraces the rhetoric of the Confederacy as he vows retribution. He parrots Hitler as he unleashes on the “enemy within” and brands opponents “vermin”.
170,POSITIVE,0.8281052112579346,"Americans should be alarmed, but not surprised. More than 30 years ago, Trump’s first wife, Ivana, let it be known that he kept a volume of Hitler’s speeches by the bed. In the White House, Trump reportedly told John Kelly, then his chief of staff, that Hitler “did a lot of good things”."
171,POSITIVE,0.8185608386993408,"ne of the strongest candidates for US president in 2024 may be one who’s not yet in the race. There’s growing evidence that Gavin Newsom, the charismatic and energetic Democratic governor of California, is running something of a shadow campaign to Joe Biden and ready to step up if, or when, the incumbent is out of the running."
172,NEUTRAL,0.5763248801231384,"Several developments in recent days suggest Newsom, who romped to re-election a year ago without really campaigning, is ready to bring forward what was already expected to be a strong run for the presidency in 2028."
173,NEUTRAL,0.48630428314208984,"There are mounting concerns inside the Democratic party, matching polling among voters, that Biden is too old for a second term, the start of which in January 2025 would see him two months past his 82nd birthday if re-elected. Some want him to stand down."
174,NEUTRAL,0.5933660864830017,"Newsom, 56, is among a generation of younger, prominent and popular Democrats expected to emerge from the shadow of the old guard, and has stolen a march on his peers with a series of bold moves many analysts see as strategic."
175,NEUTRAL,0.6247896552085876,"Even movie star Arnold Schwarzenegger, himself a Republican former two-term governor of California, thinks a Newsom run at the White House is inevitable."
176,NEUTRAL,0.41156643629074097,"“I think it’s a no-brainer. Every governor from a big state wants to take that shot,” Schwarzenegger said earlier this year."
177,POSITIVE,0.8397964835166931,"But not all Democrats appear thrilled at the prospect. Pennsylvania US senator John Fetterman, at a dinner in Iowa, connected Newsom with Dean Philips, a congressman who said he is challenging Biden."
178,NEUTRAL,0.660496711730957,"This week, Newsom made a financial donation to a Democratic mayoral candidate in Charleston, South Carolina, 2,800 miles from his governor’s mansion in Sacramento. Reaching into political elections in other states is, experts say, a sure sign of a potential presidential candidate wishing to raise their profile on the national stage."
179,NEUTRAL,0.5897101759910583,"“South Carolina is an early state in the primary process for Democrats, and doing well in the early states is seen as momentum for later ones,” said Eric Schickler, professor of political science at University of California, Berkeley, and co-director of its institute of governmental studies."
180,NEGATIVE,0.3785703182220459,Newsom has publicly denied that he has sights on Biden’s job.
181,NEUTRAL,0.48744332790374756,"“I’m rooting for our president and I have great confidence in his leadership,” he told Fox News earlier this year."
182,NEGATIVE,0.38718950748443604,"But while Schickler believes Newsom’s own thinking about the timing of any White House run probably hasn’t changed, he says circumstances have."
183,POSITIVE,0.7250277996063232,"“The Democratic party’s nervousness about Biden has certainly increased, and with him polling behind Donald Trump in many states, his low approval ratings, young voters being especially disenchanted with Biden, all of that has heightened interest among a lot of party supporters in an alternative,” he said."
184,NEUTRAL,0.5990092754364014,"That alternative might not be Kamala Harris, who as vice-president would usually be assumed Biden’s heir apparent. Her public approval is currently as low as the president’s."
185,POSITIVE,0.8371288776397705,"So a rising, often progressive-leaning politician such as Newsom, with a wealth of executive and legislative experience, and a willingness to counter head-on Republican policies and personalities, makes for an attractive proposition."
186,NEUTRAL,0.6228993535041809,"“It’s not a situation where there’s like 20, or 50, or 100 Democratic leaders who could be viewed as legitimate. If there were such a group, Newsom has positioned himself pretty well and would be on a very short list along with [Michigan governor] Gretchen Whitmer and a couple others,” Schickler said."
187,POSITIVE,0.8715165257453918,"“The problem is the party. There’s just a lot of different voices, a lot of different constituencies, and not really anybody or any group that could authoritatively say, ‘Oh, it’s Newsom’."
188,NEUTRAL,0.611526370048523,Other not so subtle clues that Newsom has sights on higher office include his $10m (£8.2m) investment earlier this year in a new political action committee designed to spread the Democratic party’s message in Republican-held states he said have “authoritarian leaders directly attacking our freedoms”.
189,NEUTRAL,0.6115805506706238,"Among the targets is Ron DeSantis, the hard-right Florida governor and faltering candidate for the 2024 Republican presidential nomination. The pair will debate each other on 30 November in a highly anticipated nationally televised event once billed as a clash of two leading White House contenders."
190,POSITIVE,0.8156719207763672,"“The idea of debating DeSantis was probably a lot more appealing when it really did look like he might actually defeat Trump. In that scenario, showing you can debate him and score a lot of points helps Newsom’s visibility with the party and makes his case that he would be an effective candidate,” Shickler said."
191,NEUTRAL,0.5026212334632874,"Donald Trump can appear on the ballot for the Republican primary in Michigan, a state judge ruled on Tuesday, a setback to challengers who argue he is constitutionally disqualified from being president because of his actions on 6 January 2021."
192,NEGATIVE,0.1931440532207489,The lawsuit is one of several that left-leaning groups have filed across the country arguing that section 3 of the 14th amendment bars Trump from holding office. The provision says anyone who takes an oath to the United States and then engages in “insurrection” or “rebellion” against the nation cannot hold office unless Congress votes by two-thirds majority to allow them. The measure was adopted after the civil war and has not been tested.
193,NEUTRAL,0.4583732485771179,"In Michigan, that language does not prevent a candidate from appearing on the ballot for a party primary for the purposes of selecting a nominee, Judge James Robert Redford, of the Michigan court of claims, ruled on Tuesday. While he left the door open to a challenge should Trump become the nominee, he suggested courts could not prevent Trump from appearing on the ballot because the core question in the matter was one for Congress, not judges."
194,POSITIVE,0.7656052112579346,"Ron Fein, the legal director for Free Speech for People, who represented the challengers in the case, said the court “adopted a discredited theory that claims that only Congress can decide whether a presidential candidate fails to meet constitutional qualifications for office”."
195,NEGATIVE,0.3567095696926117,Fein said his group would appeal the case to the Michigan supreme court and seek to bypass the Michigan court of appeals. Democrats have a 4-3 majority on the bench there. The Michigan case is being closely watched because it is one of several battleground states critical for a presidential candidate to win next year.
196,NEGATIVE,0.14586569368839264,"“The Michigan supreme court should reverse this badly reasoned lower-court decision. While our appeal is pending, the trial court’s decision isn’t binding on any other court, and we continue our current and planned legal actions in other states to enforce section 3 of the 14th amendment against Donald Trump,” Fein said in a statement."
197,POSITIVE,0.8115573525428772,"Steven Cheung, a spokesman for the Trump campaign, praised the ruling."
198,NEGATIVE,0.33755430579185486,"“Each and every one of these ridiculous cases have LOST because they are all un-constitutional leftwing fantasies orchestrated by monied allies of the Biden campaign seeking to turn the election over to the courts and deny the American people the right to choose their next president,” he said in a statement."
199,NEUTRAL,0.524857759475708,"The Michigan secretary of state, Jocelyn Benson, a Democrat who was once an election law professor, tweeted she was “gratified that today’s court ruling affirms my position that under Michigan law anyone generally advocated by the news media to be a candidate for the Republican and Democratic nomination for president must be listed on the February 2024 primary ballot”."
200,NEGATIVE,0.3621354401111603,"Last week, the Minnesota supreme court also dismissed a 14th-amendment challenge, saying the constitutional provision could not block Trump from appearing on a primary ballot. A trial court in Colorado also oversaw a five-day evidentiary hearing on a challenge there and is expected to issue a ruling soon."
201,POSITIVE,0.7437599301338196,"Legal experts widely expect the ruling to be decided by the US supreme court, to which Trump appointed three of the six conservative justices that comprise a supermajority."
202,NEUTRAL,0.656601071357727,"Donald Trump paid tribute on Tuesday to his sister, Maryanne Trump Barry, after her death at the age of 86, saluting her beauty and intellect but also complaining about what he called her “merciless” treatment by US news media after he became president in 2016."
203,NEUTRAL,0.4857009947299957,Barry retired from the federal bench in 2019 after investigations of Trump family tax affairs seemed to implicate her in avoidance schemes.
204,NEGATIVE,0.08662953227758408,"She died on Monday at her home on the Upper East Side, in New York City."
205,NEUTRAL,0.6447431445121765,"“My great sister, Maryanne, passed away yesterday at the age of 86,” Trump wrote on his social media platform, Truth Social, on Tuesday."
206,POSITIVE,0.7564833760261536,"It long been known that Barry received her first judicial appointment, from Ronald Reagan in 1983, thanks in large part to Roy Cohn, an infamous mafia-linked lawyer who was then Donald Trump’s fixer. Barry was appointed to the appeals court in 1999, by Bill Clinton, and assumed senior status in 2011."
207,POSITIVE,0.719336211681366,"Trump continued: “Her life was largely problem-free, PERFECT, until I made it difficult for her when I decided to run for president."
208,NEGATIVE,0.39201292395591736,"In 2018, the New York Times said a blockbuster report on Trump’s taxes, which he had kept from public view, was in large part fueled by the discovery of a “disclosure form that … Maryanne … filed related to her Senate confirmation hearing”."
209,NEUTRAL,0.6737380027770996,"A year after Barry retired, her niece, the writer and Trump critic Mary L Trump, released recordings in which her aunt was harshly critical of the then president."
210,NEUTRAL,0.524811863899231,"Donald Trump now faces 91 criminal charges, including 17 regarding election subversion, and assorted civil trials. Nonetheless, he leads polling regarding the Republican presidential nomination by vast margins nationally and in battleground states."
211,NEUTRAL,0.648993968963623,"He did not comment on Monday on his sister’s death. On Tuesday, before issuing his statement about his sister, he used his Truth Social platform to attack the New York attorney general, whose lawsuit over his business practices landed him and his family in court; to post favourable polling results; and to complain about the latest Marvel superhero film."
212,POSITIVE,0.7852184176445007,"Turning to his tribute to his deceased sibling, Trump said he would “never forget the many times people would come up to me and say, ‘Your sister was the smartest person on the court.’ I was always honoured by that, but understood exactly what they meant – they were right!"
213,NEGATIVE,0.34788551926612854,"id you know Cuba has a Capitol in Havana that closely resembles its American counterpart? Edel Rodriguez does, and that’s one more reason why he, a Cuban American political cartoonist, was so disturbed by what happened in his adopted homeland on January 6."
214,NEGATIVE,0.2836034893989563,"Rodriguez grew up in the shadow of a different sort of insurgency, the revolution that swept Fidel Castro to power in January 1959. He knew what it was like for a people to lose their freedoms under a dictatorship, and he knew the resulting desire to seek liberty, which he and his family did in the Mariel boatlift in 1980. So after 2016, when Donald Trump won the White House, uncomfortable memories from the not-so-distant past began to surface, never more so than on 6 January 2021."
215,POSITIVE,0.8745748400688171,"Now, Rodriguez has put it all down in a graphic-novel memoir, Worm: A Cuban-American Odyssey."
216,NEUTRAL,0.5274443626403809,"“I don’t think most Americans realize what a coup is, or a coup attempt, how dangerous it is,” he says."
217,NEUTRAL,0.662764310836792,"In Worm, compelling artwork revisits January 6 and its immediate aftermath, when barbed wire surrounded the US Capitol and the national guard patrolled. Red-and-black images juxtapose Castro’s revolutionary soldiers, fists and rifles raised, with the QAnon Shaman and an American flag at half-staff."
218,NEUTRAL,0.6580280065536499,"Ask Rodriguez which panels he is most proud of and he holds up a pair of two-page spreads. One, at the beginning of the narrative, depicts the Cuban revolution, Castro’s bearded army storming Havana atop tanks, that familiar-looking Capitol in the background. A panel found near the end of the memoir, meanwhile, shows the US Capitol rioters charging the seat of Congress, wearing Maga caps and brandishing multiple flags: American, Confederate, “Back-the-Blue” pro-police. The images are inverses of each other, the crowds marching in opposite directions."
219,NEGATIVE,0.39012137055397034,"“It really does go to what I’m trying to say – two sides of the same coin,” Rodriguez says."
220,POSITIVE,0.8875930309295654,"Edel Rodriguez’s depiction of the Cuban revolution, in 1959. Photograph: Edel Rodriguez."
221,POSITIVE,0.7967437505722046,"Rodriguez’s depictions of Trump are now famous, making the covers of Time and Der Spiegel. The most striking is up for debate. Is it Trump’s face as a melting blob, which MSNBC likened to the Wicked Witch of the West? Trump holding a bloody knife in one hand and the severed head of the Statue of Liberty in the other, inspired by a picture of an Islamic State terrorist? Trump draped in an American flag, giving the Nazi salute?"
222,POSITIVE,0.7180514931678772,"“I think he brought a certain kind of extremism to politics in America,” Rodriguez says. “I felt that it needed to be addressed … I’m just not a fan of extremism of any sort."
223,NEUTRAL,0.6186451315879822,"“The best way to deal with problems,” he says, is to hold democratic elections, and if your candidate doesn’t win, to try again in the next go-round. What he’s seen far too often instead is the authoritarian alternative of “men with guns – communists in Cuba, the Maga crowd in the US, or Isis”."
224,NEUTRAL,0.6057783365249634,"n Worm, Rodriguez examines his first-hand experiences with dictatorship. In cold war Cuba, he lived an hour away from the capital, in the small town of El Gabriel. Although he remembers being far more tuned in to nature there than in the US, he also describes being indoctrinated in school, from the red beret he wore to the Castro personality cult that was instilled by teachers. His parents lived in fear that his father’s entrepreneurial streak might get them in trouble, including neighborhood snoops who put their curiosity to the use of the Communist party."
225,NEUTRAL,0.4848325550556183,"A tip-off alerted Rodriguez’s father to stepped-up scrutiny, accelerating the decision to leave. The Mariel boatlift made things easier in some ways, harder in others, as Rodriguez now explains in Worm, which unfolds memories of tense exit negotiations with authorities; a state of limbo in a tent city; and the miraculous day when a rescue vessel came. For the Rodriguez family, it was a shrimp boat called Nature Boy. Castro released prisoners to join the exodus to America, some of whom packed the boat. It and a convoy of other vessels made it to US shores."
226,NEUTRAL,0.48581981658935547,"As Cubans willingly left their homeland, Castro insulted them with a choice barb, the “worm” of the book’s title."
227,NEGATIVE,0.34570255875587463,"“It’s what they would call us, being underground, taking from the system,” Rodriguez says."
228,POSITIVE,0.7678419351577759,"In Spanish, it’s gusano, which the author considered for a title."
229,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
230,NEGATIVE,0.28909802436828613,"ecades later – after studying at the Pratt Institute, getting a big break at Time, marrying and raising a family and even going back to Cuba to see family and friends – Rodriguez felt familiar enough with authoritarianism in his birthplace to speak out against it in his new home. That desire increased over the course of Trump’s 2016 campaign and ensuing four years in power. The verbal attack on a Muslim Gold Star family … the Access Hollywood tape … the Muslim ban … it’s all there, and so are Rodriguez’s graphic-art ripostes. He gives Trump a distinctive look: yellow hair, orange skin, no eyes or nose, just a wide-open mouth."
231,NEGATIVE,0.37683048844337463,Rodriguez has found approval – and backlash. He realized just how big the backlash had grown when he fielded a sympathetic audience question about his safety after giving a lecture in another country with a troubled history.
232,NEGATIVE,0.3180878758430481,"Rodriguez will keep making waves with his art, even if it is now tinged with a sense of betrayal and loss, from an American dream that became a nightmare."
233,NEGATIVE,0.009733103215694427,"“I think January 6 really did puncture a lot of what America means to people – not just myself, but many people in the world,” he says. “The US is the place you go to hope and dream. To see the US Congress get attacked, like some country in some other part of the world that has been attacked, like the parliament in Moscow getting attacked in the 1990s – to feel that shock, to see that in the US … I’m very sad, very disappointed."
234,NEUTRAL,0.5371894240379333,Donald Trump Jr is expected to take the witness stand in New York for a second time as defense lawyers for the family firm make their case in the $250m fraud trial.
235,NEUTRAL,0.5383959412574768,"Trump Jr is the first witness to testify from the defense’s witness list, which also includes Donald Trump and Eric Trump as witnesses, though it is unclear whether they will end up being called."
236,NEUTRAL,0.42702895402908325,"The New York attorney general’s office is suing Trump, his adult sons and other executives at the Trump Organization for inflating the value of assets on financial statements. They rested their case after Ivanka Trump testified last Wednesday. Trump faces a fine of at least $250m if found guilty at the end of the trial. The New York judge Arthur Engoron has already ruled Trump should have his business licenses revoked for fraud, though the ruling is going through an appellate court."
237,NEGATIVE,0.33841919898986816,"Trump’s eldest son had taken the stand on 1 November, where he said he did not work on the financial statements on the case – though he signed multiple documents affirming their fairness and accuracy – and said he expected banks to do their own “due diligence” rather than relying on the financial statements."
238,NEGATIVE,0.2967034876346588,"“I know a lot of bankers that do their own due diligence,” Trump Jr said on the stand."
239,NEUTRAL,0.6293913125991821,"Trump’s team did not question him during his first appearance. His lawyers will be trying to make their case that lenders were not harmed by and had actively sought out relationships with the Trump family. In testimony so far, the Trumps have downplayed the importance of the financial statements, saying they were exclusively handled by the organization’s accountants and legal departments and that the family typically had enough cash on hand to conduct deals."
240,NEUTRAL,0.44957873225212097,"Though they were presented with multiple documents showing they were consulted over the financial statements and had signed off on deals where the statements were used to affirm the family’s net worth, the Trumps said they did not recall working on or using the statements."
241,NEUTRAL,0.44388237595558167,"When Trump himself took the stand, he furiously ranted against the judge and New York attorney general Letitia James, whom he called a “political hack”. His children, especially Ivanka Trump, were calmer on the stand but similarly tried to undermine the importance of the financial statements."
242,NEGATIVE,0.19465884566307068,"Trump’s defense team said they will wrap up their witness testimonies by 15 December. The trial is scheduled to go until 22 December, though it could end before then."
243,NEUTRAL,0.5279382467269897,"The Biden White House condemned Donald Trump for promising, if re-elected president, to “root out” opponents within US society he called “communists, Marxists, fascists and radical left thugs that live like vermin”."
244,NEUTRAL,0.6344137191772461,"“Employing words like ‘vermin’ to describe anyone who makes use of their basic right to criticise the government ‘echoes dictators’ like Hitler and Mussolini,” the White House spokesperson Andrew Bates said, quoting Washington Post coverage of Trump’s remarks."
245,POSITIVE,0.7660359740257263,"Trump is the clear frontrunner to face Joe Biden in an election rematch next year, enjoying vast leads for the Republican nomination in battleground and national polls despite facing 91 criminal charges, including election subversion, and assorted civil trials including a defamation case arising from a rape allegation a judge said was “substantially true”."
246,NEUTRAL,0.5680734515190125,Trump leads or is close to Biden in numerous swing state polls.
247,POSITIVE,0.7019532918930054,"The former president spoke in Claremont, New Hampshire, on Saturday, in the middle of the Veterans Day weekend."
248,NEGATIVE,0.390945702791214,"“The threat from outside forces is far less sinister, dangerous and grave than the threat from within,” said Trump, who was impeached, for a second time, for inciting the deadly January 6 attack on Congress in an attempt to stay in power."
249,NEGATIVE,0.39362630248069763,"Get all the latest updates from court as Trump faces several criminal cases, starting later this year."
250,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
251,POSITIVE,0.7892457842826843,Trump has also said he would if re-elected consider suspending the US constitution in order to achieve his aims.
252,NEGATIVE,0.38365888595581055,"The 2024 election promises to be historic as a long slate of Republican candidates seek to unseat the sitting president, Joe Biden. After the pandemic changed the way Americans campaigned and voted four years ago, and three years after thousands of rioters waged violent protest at the nation’s Capitol to upend the last election’s results, the US will face new obstacles in carrying out the democratic process."
253,NEUTRAL,0.476137638092041,"Here is the list of candidates in the primary elections, held beginning in early 2024."
254,POSITIVE,0.8127134442329407,"Binkley, a Texas businessman, is a long-shot candidate who is also a pastor at Create church. The self-proclaimed far-right fiscal conservative criticized both Democrats and Republicans for not being able to balance the federal budget, and said he would focus on health costs, immigration reform and a national volunteer movement."
255,NEGATIVE,0.33562561869621277,"Burgum, the governor of North Dakota, announced his campaign in an opinion piece for the Wall Street Journal on 6 June. Viewed as a surprise, long-shot candidate, he touted his experience as a career businessman and leaned on his small-town roots in an announcement video titled Change. As governor, Burgum signed into law a near-total abortion ban, which makes the procedure illegal after six weeks, and only permissible in cases of rape, incest or medical emergency up to that point. He supported Donald Trump for president in 2016 and in 2020."
256,NEGATIVE,0.399029940366745,"The former New Jersey governor has emerged as one of the harshest Republican critics of Donald Trump, whom he endorsed for president in 2016 after dropping out of the race. Christie says he broke ties with the former president after the January 6 insurrection at the US Capitol, claiming that he hadn’t spoken to Trump since then. Christie, a lawyer and a lobbyist who served as a US attorney appointed by George W Bush, announced he is running for president a second time on 6 June in New Hampshire during a town hall."
257,NEUTRAL,0.599213182926178,"Governor Ron DeSantis of Florida is predicted to be the strongest contender for the GOP nomination against Donald Trump, consistently polling second among Republican primary voters. He made his formal announcement on Twitter, a Spaces event attended by roughly 300,000 users that was riddled with technological glitches, on 24 May. DeSantis, who has served as Florida’s governor since 2019 and handily defeated the Democratic challenger, Charlie Crist, in 2022, who previously represented Florida’s sixth congressional district as a member of the US House from 2012 to 2018. As governor, DeSantis has signed a slate of laws banning minors from receiving gender-affirming care and restricting education on sexual orientation and gender identity in schools, and he has become an outspoken critic of the Chinese Communist party."
258,NEUTRAL,0.6741339564323425,"Haley, who got her start in politics as a member of South Carolina’s general assembly, was governor of South Carolina from 2011 to 2017. She ended her second term early to serve as US ambassador to the United Nations under Donald Trump before announcing her resignation in 2018. She became the first Republican to announce a run against Donald Trump, even though she previously said she would not run against him. Haley has vowed to “fix” the US immigration system by “stopping illegal immigration” and described herself as pro-life, but said a federal abortion ban was unrealistic. Haley, who is the daughter of Indian immigrants, would be the first US president of Asian descent, as well as the first woman."
259,NEGATIVE,0.2593899965286255,"Hutchinson is the former governor of Arkansas, a post he held from 2015 to 2023. The relatively unknown politician announced his candidacy in an interview on ABC days after Trump was indicted in a Manhattan court, saying the ex-president should drop out of the race. Hutchinson is a businessman and lawyer who was appointed by Ronald Reagan to serve as a US attorney. He also served a stint in the US House of Representatives, winning a congressional seat in 1996 when he replaced his brother, Tim, who ran for Senate."
260,POSITIVE,0.766001284122467,"The biotech entrepreneur and political newcomer announced his campaign in a video describing attacks on the “culture of free speech in America” and again on Fox News in an interview with now-fired Tucker Carlson. He is the author of Woke, Inc., a book that lobbies against “ESG” – a framework of corporate governance that encourages companies to consider the environment and social justice issues. Ramaswamy, the youngest candidate vying for the Republican nomination, has lobbied in favor of raising the national voting age to 25. Ramaswamy would be the first president of Asian and Indian descent. He has also vowed to pardon federally indicted Donald Trump."
261,NEUTRAL,0.5711015462875366,"Former president Donald Trump is the top contender for the Republican party nomination, even as he faces several legal hurdles, including federal charges over obstructing justice and violating the Espionage Act. Trump, a longtime businessman, unsuccessfully ran for re-election as president in 2020, and refused to accept the outcome of the results. Trump most recently said he is pro-life, and would continue his hardline immigration stance in a second term if elected. He has also renewed attacks on trans people, especially athletes, and his anti-China agenda."
262,NEUTRAL,0.5285800695419312,"Biden is the likely Democratic nominee for the 2024 presidential election. He announced his campaign for re-election on 25 April, exactly four years after he announced his previous, successful presidential campaign. While approval for Biden remains low, hovering just above 40%, political experts say he is the most likely candidate to defeat Donald Trump, the frontrunner for the Republican nomination. Biden has served in politics for over five decades and is running on a platform that includes abortion rights, gun reform and healthcare. At 81, he is the oldest president in US history."
263,NEUTRAL,0.5695290565490723,"Dean Phillips, a three-term Democratic congressman from Minnesota, is challenging Biden, saying the next generation should have the opportunity to lead the country. Phillips is the heir to a distilling company and once co-owned a gelato company. He entered public office spurred by fighting back against Trump."
264,NEGATIVE,0.2663700580596924,"Cenk Uygur announced the longest of long-shot campaigns in October. Now 53, the outspoken host of the progressive Young Turks TV show has no experience in elected office – though he did run for Congress in California in 2020 – but perhaps more importantly he was born in Istanbul, Turkey. Most legal scholars would say that makes him ineligible to be president, under article II, section I, clause 5 of the US constitution, which says only “natural born citizens” can hold the office. Uygur says otherwise, and promises to prove it in court. He also says Democrats need to ditch Biden or face losing the White House to Trump."
265,NEGATIVE,0.17217563092708588,"Failed 2020 presidential candidate Marianne Williamson, who also unsuccessfully ran for a seat in the US House of Representatives in 2014, became the first Democratic candidate to announce she is running for president as a challenge to Joe Biden. Williamson, an author of self-help books, launched her long-shot bid with campaign promises to address climate change and student loan debt. She previously worked as “spiritual leader” of a Michigan Unity church."
266,NEUTRAL,0.522334098815918,"Robert F Kennedy Jr, known for his work as an environmental lawyer and his anti-vaccine views, said he was running for president to end the “chronic disease epidemic”. Kennedy, who compared vaccine mandates during the Covid-19 pandemic to “Hitler’s Germany”, has promoted other baseless conspiracy theories such as telecom networks being used to control people. He is the nephew of John F Kennedy, the former Democratic president, who was assassinated in office, and is the son of 1968 Democratic presidential candidate Robert F Kennedy, who was assassinated on the campaign trail."
267,POSITIVE,0.7099400758743286,"The progressive activist Cornel West announced in a video posted to Twitter that he is running for president as a member of the People’s party, a third party headed by a former campaign staffer for Bernie Sanders. West is currently a professor of philosophy at Union Theological Seminary and previously worked at Harvard but resigned, saying the school had an “intellectual and spiritual bankruptcy of deep depths”."
268,NEGATIVE,0.1572500616312027,"The rightwing political commentator and radio talkshow host announced his run for president on Fox News as a guest on the now-canceled Tucker Carlson Tonight on 20 April 2023. In 2021, Elder joined a list of Republicans seeking to replace Gavin Newsom, the Democratic governor of California, in a failed recall. The Los Angeles resident was an outspoken critic of the state’s mask mandates, calling them “a joke”."
269,NEGATIVE,0.32364946603775024,"Former US Representative Will Hurd, of Texas, entered the crowded primary field as a moderate and critic of Donald Trump. Hurd announced his campaign in an interview on CBS. He followed that with a video posted online in which he called Trump a “lawless, selfish, failed politician” and laid out an agenda to curb “illegal immigration”, inflation, crime and homelessness. Hurd, who worked for nearly a decade in the CIA, served three terms in the House, from 2015 to 2021. He left office as the only Black Republican in the chamber."
270,NEGATIVE,0.3257792890071869,"Johnson is a businessman who ran unsuccessfully for governor of Michigan in 2022 after providing fraudulent nominating signatures for that campaign. Originally from Illinois, Johnson founded dozens of companies, and lives in Michigan with his family. He has billed himself as Donald Trump “without the baggage” and has taken similar policy positions on curbing US debt and cracking down on the FBI."
271,NEGATIVE,0.2705702781677246,"Mike Pence officially launched his campaign for president on 7 June, in a rare instance of a former vice-president challenging the president with whom he shared a ticket a few years ago. Pence joined a crowded Republican field in which he has consistently polled third, even before he officially announced his candidacy, though he trails far behind DeSantis and Trump. Pence is angling for a wide base among evangelical Christians and has vowed to ban abortion if he is elected. He denounced the January 6 attack on the US Capitol, and has used it as a talking point against Trump, who turned against him after he publicly refused supporters’ calls to overturn the results of the election."
272,POSITIVE,0.9175035953521729,"Suarez, the mayor of Miami, is the first major Hispanic candidate seeking the Republican party nomination this election cycle. The son of Miami’s first Cuban-born mayor, Suarez has said he would broaden support for Republicans among Latino voters. He is the third candidate from Florida to join the crowded primary field, alongside frontrunners Donald Trump and Ron DeSantis. Suarez, who was first elected in 2017, filed paperwork to run the day after Trump appeared in a Miami court over federal charges and made his formal announcement on Good Morning America the day after that."
273,NEUTRAL,0.5654442310333252,"In May, Scott became the second politician from South Carolina to run for the Republican nomination. He has served as a senator from South Carolina since 2013 when he was appointed by Republican challenger Nikki Haley to fill a vacancy. Scott, who is one of three Black members of the Senate and is the only Black Republican senator, said in his announcement speech that “America is not a racist country.” Scott joined fellow Republicans in opposing the Respect for Marriage Act in 2022. Scott served as a member of the House from 2011 to 2013 and before that spent stints in South Carolina’s general assembly and Charleston’s county council. During his 2010 campaign for the House of Representatives, Scott told Newsweek that homosexuality was a morally wrong choice."
274,NEUTRAL,0.5450671315193176,"Senator Tim Scott of South Carolina has suspended his presidential campaign, conceding that he does not see any path to the Republican nomination as Donald Trump maintains a significant lead in primary polling."
275,NEUTRAL,0.42074456810951233,Scott told Fox News in an interview on Sunday evening that he had suspended his campaign. His exit may provide a modest boost for other candidates trying to dislodge frontrunner Donald Trump from the top spot.
276,POSITIVE,0.7358559966087341,"“I think the voters, who are the most remarkable people on the planet, have been really clear that they’re telling me: ‘Not now Tim,’” he said."
277,POSITIVE,0.8658262491226196,"The news comes less than six months after Scott launched his White House bid with the promise of offering a more optimistic vision about America’s future, projecting the persona of a “happy warrior” ready to lead the Republican party into a new era. Scott, who is the only Black Republican serving in the Senate, used his own personal story as the child of a single mother to make an argument for America’s greatness, accusing Joe Biden and other Democrats of “attacking every rung of the ladder that helped me climb”."
278,NEUTRAL,0.5512052178382874,"But that positive messaging failed to sway Republican primary voters, and Scott struggled to gain traction with a party base that remains largely loyal to Trump, despite the 91 felony counts against the former president."
